"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"0,14";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TALHER";"2,000";"1";"10,50";"21,00";"0,00";"0,00";"0,00";"0,00";"3,26";"6,51";"0,00";"31,00";"77,82";"43,76";"11,81";"8,36";"0,00";"0,00";"0,00";"6,14";"0,00";"0,01";"0,06";"0,00";"6,51";"0,00";"43,79";"0,000";"0,00";"0,086";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,14";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TIGELA";"15,000";"3";"16,12";"241,85";"0,00";"0,00";"0,00";"0,00";"4,78";"71,63";"0,00";"29,62";"48,45";"32,64";"162,92";"147,85";"0,00";"0,00";"0,00";"22,37";"0,00";"0,07";"0,62";"0,00";"71,63";"0,00";"32,64";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,14";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ LAMPADA";"130,000";"6";"9,83";"1.277,82";"0,00";"77,76";"0,00";"6,09";"4,12";"535,40";"0,00";"41,90";"85,77";"46,17";"687,85";"624,23";"0,00";"0,00";"0,00";"118,20";"0,00";"0,52";"4,60";"0,00";"535,40";"0,00";"46,17";"4,537";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,14";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ LUVA";"47,000";"6";"23,76";"1.116,91";"0,00";"0,00";"0,00";"0,00";"6,01";"282,26";"0,00";"25,27";"70,09";"41,21";"656,65";"508,21";"0,00";"0,00";"0,00";"326,44";"0,00";"0,28";"2,78";"0,00";"282,26";"0,00";"35,71";"1,100";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,15";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ PILHA E BATERIA";"224,000";"12";"16,69";"3.738,75";"0,01";"25,98";"0,00";"0,69";"4,32";"967,38";"0,01";"25,87";"77,86";"43,78";"2.102,04";"1.678,67";"0,00";"0,00";"0,00";"1.092,71";"0,00";"1,31";"11,19";"0,00";"967,38";"0,01";"36,56";"11,195";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,16";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ VELA";"372,000";"12";"11,20";"4.165,77";"0,01";"0,00";"0,00";"0,00";"3,28";"1.219,12";"0,01";"29,27";"70,56";"41,37";"2.442,41";"1.728,87";"0,00";"0,00";"0,00";"1.217,78";"0,00";"1,01";"11,71";"0,00";"1.219,12";"0,01";"41,35";"54,693";"0,00";"69,440";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,17";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ DESODORIZANTE SANITARIO";"1.213,000";"57";"6,46";"7.830,96";"0,01";"848,84";"0,00";"10,84";"1,78";"2.164,48";"0,01";"27,64";"57,06";"36,33";"4.985,90";"4.709,39";"0,00";"0,00";"0,00";"957,08";"0,00";"2,54";"26,45";"0,00";"2.164,48";"0,01";"31,49";"46,792";"0,00";"25,126";"0,014";"559.354,286";"0,00";"0,00";"0,00"
"0,18";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ LIMPADORES DE BANHEIRO";"229,000";"14";"16,14";"3.695,29";"0,01";"0,00";"0,00";"0,00";"5,02";"1.148,67";"0,01";"31,08";"61,29";"38,00";"2.291,10";"2.044,69";"0,00";"0,00";"0,00";"501,93";"0,02";"1,29";"12,42";"0,00";"1.148,67";"0,01";"35,97";"48,027";"0,00";"48,700";"0,006";"615.881,667";"0,00";"0,00";"0,00"
"0,18";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESENGORDURANTE";"179,000";"16";"13,28";"2.376,57";"0,00";"7,98";"0,00";"0,34";"3,44";"616,34";"0,00";"25,93";"46,13";"31,57";"1.626,29";"1.540,40";"0,00";"0,00";"0,00";"219,83";"0,00";"0,90";"8,51";"0,00";"616,34";"0,00";"28,58";"58,542";"0,00";"42,650";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,18";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESINFETANTE";"3,000";"2";"17,17";"51,50";"0,00";"0,00";"0,00";"0,00";"3,87";"11,61";"0,00";"22,54";"63,86";"38,97";"31,43";"24,85";"0,00";"0,00";"0,00";"15,05";"0,00";"0,02";"0,23";"0,00";"11,61";"0,00";"31,85";"0,856";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DETERGENTE";"12.044,000";"27";"2,39";"28.808,22";"0,04";"19.317,12";"0,03";"67,05";"0,43";"5.229,00";"0,03";"18,15";"34,58";"25,69";"21.406,11";"20.914,46";"0,00";"0,00";"0,00";"2.664,76";"0,01";"2,97";"108,03";"0,00";"5.229,00";"0,03";"20,00";"6.295,963";"0,14";"2.403,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ KT LIMPADOR COZINHA";"10,000";"1";"12,24";"122,42";"0,00";"0,00";"0,00";"0,00";"2,83";"28,33";"0,00";"23,14";"47,87";"32,37";"82,79";"82,76";"0,00";"0,00";"0,00";"11,32";"0,00";"0,05";"0,50";"0,00";"28,33";"0,00";"25,50";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ LIMPADOR";"104,000";"3";"8,07";"839,78";"0,00";"0,00";"0,00";"0,00";"2,01";"209,33";"0,00";"24,93";"39,51";"28,32";"601,95";"552,77";"0,00";"0,00";"0,00";"77,68";"0,00";"0,26";"3,61";"0,00";"209,33";"0,00";"27,47";"38,702";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,23";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ SABAO PASTOSO";"544,000";"8";"8,60";"4.677,82";"0,01";"351,13";"0,00";"7,51";"2,23";"1.214,21";"0,01";"25,96";"74,57";"42,71";"2.679,70";"2.095,94";"0,00";"0,00";"0,00";"1.367,67";"0,00";"1,83";"13,15";"0,00";"1.214,21";"0,01";"36,68";"261,202";"0,01";"282,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,23";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ SECANTE";"9,000";"1";"45,46";"409,14";"0,00";"0,00";"0,00";"0,00";"8,79";"79,11";"0,00";"19,34";"28,59";"22,23";"318,17";"292,18";"0,00";"0,00";"0,00";"37,85";"0,00";"0,16";"1,51";"0,00";"79,11";"0,00";"21,31";"2,547";"0,00";"2,250";"0,004";"102.285,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA AEROSOL";"806,000";"17";"15,14";"12.201,78";"0,02";"5.037,76";"0,01";"41,29";"2,64";"2.130,02";"0,01";"17,46";"48,01";"32,44";"8.243,86";"6.504,98";"0,00";"0,00";"0,00";"3.566,78";"0,01";"3,20";"31,56";"0,00";"2.130,02";"0,01";"24,67";"311,888";"0,01";"16,365";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ELETRICO";"12,000";"1";"49,99";"599,88";"0,00";"0,00";"0,00";"0,00";"4,54";"54,51";"0,00";"9,09";"29,44";"22,75";"463,43";"370,09";"0,00";"0,00";"0,00";"175,28";"0,00";"0,16";"1,28";"0,00";"54,51";"0,00";"12,84";"2,856";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ESPIR-PASTILHA";"25,000";"1";"8,01";"200,31";"0,00";"0,00";"0,00";"0,00";"1,62";"40,49";"0,00";"20,21";"54,31";"35,20";"129,81";"101,26";"0,00";"0,00";"0,00";"58,57";"0,00";"0,07";"0,40";"0,00";"40,49";"0,00";"28,57";"3,550";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA GEL";"24,000";"1";"19,99";"479,76";"0,00";"0,00";"0,00";"0,00";"5,07";"121,66";"0,00";"25,36";"75,85";"43,13";"272,83";"217,89";"0,00";"0,00";"0,00";"140,21";"0,00";"0,04";"0,52";"0,00";"121,66";"0,00";"35,83";"0,840";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ISCA";"13,000";"2";"31,89";"414,56";"0,00";"0,00";"0,00";"0,00";"5,28";"68,59";"0,00";"16,55";"44,04";"30,58";"287,80";"224,84";"0,00";"0,00";"0,00";"121,13";"0,00";"0,12";"1,05";"0,00";"68,59";"0,00";"23,38";"0,000";"0,00";"0,160";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA LIQUIDO";"6,000";"1";"39,99";"239,94";"0,00";"0,00";"0,00";"0,00";"5,98";"35,89";"0,00";"14,96";"43,07";"30,10";"167,71";"133,94";"0,00";"0,00";"0,00";"70,11";"0,00";"0,09";"0,75";"0,00";"35,89";"0,00";"21,13";"2,202";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ KT REPELENTE";"12,000";"2";"20,32";"243,84";"0,00";"0,00";"0,00";"0,00";"3,28";"39,38";"0,00";"16,15";"46,21";"31,61";"166,77";"133,19";"0,00";"0,00";"0,00";"71,28";"0,00";"0,02";"0,26";"0,00";"39,38";"0,00";"22,82";"1,140";"0,00";"1,008";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ REPELENTE ELETRICO";"70,000";"9";"22,54";"1.577,84";"0,00";"571,49";"0,00";"36,22";"4,29";"300,64";"0,00";"19,05";"52,49";"34,42";"1.034,75";"816,07";"0,00";"0,00";"0,00";"461,12";"0,00";"0,42";"3,82";"0,00";"300,64";"0,00";"26,92";"4,138";"0,00";"1,122";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,27";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AGUA SANITARIA";"2.563,000";"13";"5,91";"15.143,04";"0,02";"2.708,19";"0,00";"17,88";"2,13";"5.450,81";"0,03";"36,00";"82,49";"45,20";"8.297,98";"8.291,50";"0,00";"0,00";"0,00";"1.400,73";"0,01";"5,45";"52,34";"0,00";"5.450,81";"0,03";"39,66";"5.186,983";"0,11";"2.367,900";"0,001";"15.143.040,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ALCOOL";"815,000";"9";"9,80";"7.985,67";"0,01";"0,00";"0,00";"0,00";"2,88";"2.349,16";"0,01";"29,42";"59,66";"37,37";"5.001,59";"4.687,01";"0,00";"0,00";"0,00";"949,50";"0,00";"3,55";"28,86";"0,00";"2.349,16";"0,01";"33,39";"729,152";"0,02";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ANTI MOFO - UMIDADE";"52,000";"5";"15,49";"805,48";"0,00";"0,00";"0,00";"0,00";"2,65";"137,80";"0,00";"17,11";"35,70";"26,31";"593,57";"432,26";"0,00";"0,00";"0,00";"235,42";"0,00";"0,20";"2,14";"0,00";"137,80";"0,00";"24,17";"12,298";"0,00";"7,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AROMATIZANTE";"84,000";"8";"17,83";"1.498,00";"0,00";"0,00";"0,00";"0,00";"3,26";"274,07";"0,00";"18,30";"39,34";"28,23";"1.075,07";"838,57";"0,00";"0,00";"0,00";"385,36";"0,00";"0,38";"3,76";"0,00";"274,07";"0,00";"24,63";"2,560";"0,00";"6,240";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CERA";"65,000";"5";"17,01";"1.105,60";"0,00";"104,86";"0,00";"9,48";"3,42";"222,47";"0,00";"20,12";"55,83";"35,83";"709,47";"560,02";"0,00";"0,00";"0,00";"323,11";"0,00";"0,35";"3,56";"0,00";"222,47";"0,00";"28,43";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CLORO";"258,000";"9";"10,15";"2.618,79";"0,00";"49,52";"0,00";"1,89";"2,61";"672,79";"0,00";"25,69";"60,31";"37,62";"1.633,61";"1.442,61";"0,00";"0,00";"0,00";"503,39";"0,00";"0,84";"8,13";"0,00";"672,79";"0,00";"31,80";"360,388";"0,01";"44,800";"0,071";"36.884,366";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESENTUPIDOR";"45,000";"2";"32,25";"1.451,15";"0,00";"0,00";"0,00";"0,00";"10,18";"458,08";"0,00";"31,57";"55,16";"35,55";"935,24";"858,84";"0,00";"0,00";"0,00";"134,23";"0,00";"0,61";"5,83";"0,00";"458,08";"0,00";"34,78";"33,000";"0,00";"22,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,30";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESINFETANTE";"1.608,000";"72";"10,58";"17.013,67";"0,02";"5.051,01";"0,01";"29,69";"2,17";"3.485,32";"0,02";"20,49";"52,47";"34,41";"11.158,97";"8.852,14";"0,00";"0,00";"0,00";"4.676,21";"0,00";"4,92";"51,17";"0,00";"3.485,32";"0,02";"28,25";"2.113,038";"0,05";"1.531,790";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,32";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESODORIZADOR-ODORIZADOR";"659,000";"66";"18,65";"12.290,65";"0,02";"2.982,17";"0,00";"24,26";"3,61";"2.376,36";"0,01";"19,33";"38,16";"27,62";"8.895,80";"7.162,02";"0,00";"0,00";"0,00";"2.752,27";"0,00";"4,04";"39,10";"0,00";"2.376,36";"0,01";"24,91";"116,053";"0,00";"224,365";"0,414";"29.687,560";"0,00";"0,00";"0,00"
"0,32";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESOMIDIFICANTE-NAFTALINA";"284,000";"11";"6,98";"1.981,00";"0,00";"0,00";"0,00";"0,00";"1,49";"424,38";"0,00";"21,42";"59,11";"37,15";"1.245,08";"977,01";"0,00";"0,00";"0,00";"579,60";"0,00";"0,45";"5,33";"0,00";"424,38";"0,00";"30,28";"36,401";"0,00";"19,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,33";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ KT LIMPEZA";"879,000";"8";"10,46";"9.192,50";"0,01";"4.530,62";"0,01";"49,29";"1,93";"1.695,22";"0,01";"18,44";"38,08";"27,58";"6.657,40";"6.646,97";"0,00";"0,00";"0,00";"850,31";"0,00";"3,73";"33,00";"0,00";"1.695,22";"0,01";"20,32";"1.388,953";"0,03";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,34";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR MULTI USO";"1.855,000";"27";"4,96";"9.204,29";"0,01";"3.878,01";"0,01";"42,13";"1,61";"2.987,93";"0,02";"32,46";"69,79";"41,10";"5.420,93";"5.364,96";"0,00";"0,00";"0,00";"851,40";"0,02";"1,88";"30,12";"0,00";"2.987,93";"0,02";"35,77";"1.025,690";"0,02";"330,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,36";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR PERFUMADO";"1.755,000";"50";"7,72";"13.549,17";"0,02";"1.439,59";"0,00";"10,62";"2,28";"3.998,01";"0,02";"29,51";"60,31";"37,62";"8.451,61";"8.297,87";"0,00";"0,00";"0,00";"1.253,30";"0,00";"4,09";"47,55";"0,00";"3.998,01";"0,02";"32,52";"1.075,916";"0,02";"858,440";"0,018";"752.731,667";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR USO GERAL";"503,000";"31";"14,83";"7.461,15";"0,01";"7,98";"0,00";"0,11";"3,80";"1.912,83";"0,01";"25,64";"44,51";"30,80";"5.162,94";"4.858,17";"0,00";"0,00";"0,00";"690,16";"0,00";"3,47";"29,09";"0,00";"1.912,83";"0,01";"28,25";"226,910";"0,00";"101,500";"0,023";"324.397,826";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LUSTRA MOVEIS";"280,000";"14";"12,05";"3.374,33";"0,00";"78,91";"0,00";"2,34";"2,15";"601,17";"0,00";"17,82";"48,35";"32,59";"2.274,54";"1.786,76";"0,00";"0,00";"0,00";"986,41";"0,00";"1,13";"9,39";"0,00";"601,17";"0,00";"25,18";"89,670";"0,00";"43,900";"0,048";"70.298,542";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ OLEOS";"54,000";"3";"16,88";"911,62";"0,00";"0,00";"0,00";"0,00";"4,98";"268,73";"0,00";"29,48";"81,60";"44,93";"501,99";"394,66";"0,00";"0,00";"0,00";"248,23";"0,00";"0,33";"3,83";"0,00";"268,73";"0,00";"40,51";"8,077";"0,00";"9,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ POLIDOR";"11,000";"2";"40,73";"448,05";"0,00";"0,00";"0,00";"0,00";"5,10";"56,05";"0,00";"12,51";"37,04";"27,03";"326,94";"261,09";"0,00";"0,00";"0,00";"130,91";"0,00";"0,12";"1,00";"0,00";"56,05";"0,00";"17,67";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ REMOVEDOR";"100,000";"7";"22,05";"2.204,89";"0,00";"29,96";"0,00";"1,36";"6,27";"627,24";"0,00";"28,45";"76,52";"43,35";"1.249,09";"1.011,59";"0,00";"0,00";"0,00";"566,05";"0,00";"0,78";"6,49";"0,00";"627,24";"0,00";"38,27";"38,035";"0,00";"68,000";"0,034";"64.849,706";"0,00";"0,00";"0,00"
"0,38";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ SAPONACEO";"607,000";"18";"13,40";"8.130,79";"0,01";"124,80";"0,00";"1,53";"2,36";"1.430,81";"0,01";"17,60";"49,68";"33,19";"5.431,96";"4.323,24";"0,00";"0,00";"0,00";"2.376,74";"0,00";"2,68";"23,70";"0,00";"1.430,81";"0,01";"24,87";"312,528";"0,01";"173,650";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,38";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ SODA CAUSTICA";"47,000";"2";"16,25";"763,90";"0,00";"55,92";"0,00";"7,32";"3,93";"184,87";"0,00";"24,20";"57,86";"36,65";"483,90";"425,72";"0,00";"0,00";"0,00";"153,32";"0,00";"0,25";"2,80";"0,00";"184,87";"0,00";"30,28";"19,593";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ AMACIANTE CONCENTRADO";"2.140,000";"51";"12,54";"26.832,93";"0,04";"9.579,82";"0,01";"35,70";"1,77";"3.797,07";"0,02";"14,15";"24,74";"19,83";"21.510,75";"20.356,13";"197,69";"0,00";"0,00";"2.482,05";"0,02";"11,29";"100,45";"0,00";"3.994,76";"0,02";"16,40";"1.393,395";"0,03";"514,300";"0,018";"1.490.718,333";"0,00";"0,00";"0,00"
"0,43";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ AMACIANTE DILUIDO";"1.089,000";"30";"8,67";"9.439,32";"0,01";"4.407,96";"0,01";"46,70";"2,36";"2.566,08";"0,01";"27,19";"53,65";"34,92";"6.143,32";"6.000,11";"0,00";"0,00";"0,00";"873,14";"0,00";"4,74";"33,13";"0,00";"2.566,08";"0,01";"29,96";"1.906,616";"0,04";"617,800";"0,093";"101.498,065";"0,00";"0,00";"0,00"
"0,43";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ ANTI UMIDADE";"19,000";"2";"23,24";"441,51";"0,00";"0,00";"0,00";"0,00";"9,71";"184,48";"0,00";"41,78";"104,22";"51,03";"216,19";"216,19";"0,00";"0,00";"0,00";"40,84";"0,00";"0,20";"1,90";"0,00";"184,48";"0,00";"46,04";"6,080";"0,00";"5,225";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,43";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ FACILITADOR DE ROUPA";"46,000";"3";"21,00";"966,09";"0,00";"0,00";"0,00";"0,00";"3,00";"137,83";"0,00";"14,27";"38,04";"27,56";"699,88";"573,91";"0,00";"0,00";"0,00";"254,35";"0,00";"0,33";"2,89";"0,00";"137,83";"0,00";"19,37";"15,800";"0,00";"5,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,43";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ KIT ROUPAS";"25,000";"2";"37,46";"936,41";"0,00";"0,00";"0,00";"0,00";"7,88";"197,01";"0,00";"21,04";"31,73";"24,09";"710,85";"652,78";"0,00";"0,00";"0,00";"86,62";"0,00";"0,35";"3,11";"0,00";"197,01";"0,00";"23,18";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,44";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO BARRA";"829,000";"21";"4,87";"4.033,65";"0,01";"52,04";"0,00";"1,29";"1,27";"1.056,04";"0,01";"26,18";"75,41";"42,99";"2.299,57";"1.797,28";"0,00";"0,00";"0,00";"1.180,33";"0,00";"0,10";"4,68";"0,00";"1.056,04";"0,01";"37,01";"74,754";"0,00";"144,160";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,53";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO LIQUIDO";"2.814,000";"50";"23,98";"67.485,04";"0,09";"43.429,55";"0,06";"64,35";"4,67";"13.130,53";"0,07";"19,46";"39,09";"28,10";"48.518,54";"48.112,14";"0,00";"0,00";"0,00";"6.242,37";"0,04";"24,35";"220,28";"0,00";"13.130,53";"0,07";"21,44";"7.104,378";"0,15";"6.954,650";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,59";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO PO";"2.793,000";"20";"15,58";"43.525,72";"0,06";"28.834,10";"0,04";"66,25";"2,59";"7.223,77";"0,04";"16,60";"32,99";"24,81";"32.729,01";"32.275,82";"0,00";"0,00";"0,00";"4.026,13";"0,11";"16,46";"146,15";"0,00";"7.223,77";"0,04";"18,29";"4.684,951";"0,10";"3.176,000";"14,509";"2.999,912";"0,00";"0,00";"0,00"
"0,60";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ TIRA MANCHAS-FERRUG-PELO";"728,000";"22";"14,41";"10.493,55";"0,01";"2.497,33";"0,00";"23,80";"4,89";"3.557,62";"0,02";"33,90";"67,64";"40,35";"6.259,74";"5.892,93";"0,00";"0,00";"0,00";"1.043,00";"0,05";"4,74";"39,92";"0,00";"3.557,62";"0,02";"37,64";"251,064";"0,01";"52,620";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,60";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ ACESSORIOS DEPILACAO";"2,000";"1";"29,99";"59,98";"0,00";"0,00";"0,00";"0,00";"0,40";"0,79";"0,00";"1,32";"1,33";"1,32";"59,19";"59,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,27";"0,00";"0,79";"0,00";"1,32";"0,000";"0,00";"0,086";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,61";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ APARELHO BARBEAR";"610,000";"25";"13,39";"8.165,47";"0,01";"138,64";"0,00";"1,70";"3,69";"2.252,42";"0,01";"27,58";"46,11";"31,56";"5.588,76";"5.157,75";"0,00";"0,00";"0,00";"755,31";"0,01";"3,70";"30,03";"0,00";"2.252,42";"0,01";"30,40";"20,212";"0,00";"0,000";"0,016";"510.341,875";"0,00";"0,00";"0,00"
